,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
56,13.5%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"Partly oak aged, this wine has great richness and dense tannins. Coming from one of the top sites in Morgon, it benefits from the blue granite that brings out the minerality of the wine. Solid and concentrated, it will age well. Drink from 2021.",Côte de Py Réserve,Jeffrey Alpert Selection,Domaine Guenael Jambon 2017 Côte de Py Réserve  (Morgon),$30, Beaujolais,92,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine Guenael Jambon
57,13%,"Chiroubles, Beaujolais, France",750 ml,Red, France,3/1/2019,"This family estate, which has grown grapes since 1619, is set in the relatively high-altitude village of Chiroubles. Perfumed and ripe, this wine has some firm tannins as well as flavors of mint and spice, all balanced by acidity. The wine will develop over the next few months, so drink from 2020.",,Private Cask Imports,Domaine Joncy 2016  Chiroubles,$29, Beaujolais,92,Chiroubles,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2016,Domaine Joncy
58,13%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,3/1/2019,"A blend of three parcels giving three different aspects of soil, this wine is firmly structured, still developing its tannins and solid fruit. The ripe black fruits are showing well, full of acidity and spice while the dry core is just beginning to soften. Drink from 2020.",Les Trois Roches,Weygandt-Metzler,Domaines Chermette 2017 Les Trois Roches  (Moulin-à-Vent),$27, Beaujolais,92,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaines Chermette
59,12.5%,"Fleurie, Beaujolais, France",750 ml,Red, France,3/1/2019,"Wood aging in old barrels has helped tame the bright fruits and introduce structure. Those tannins, still firm at this stage, are the passport to wine's long-term future. With rich fruit, a dry core and acidity, the wine will mature slowly. Drink from 2021.",Les Chênes,Zancanella Importing Co,Lucien Lardy 2016 Les Chênes  (Fleurie),$52, Beaujolais,92,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2016,Lucien Lardy
60,13%,"Fleurie, Beaujolais, France",750 ml,Red, France,3/1/2019,"Old vines are behind this structured wine, giving bold tannins as well as rich black-currant fruits. The wine is concentrated, ripe and needs to age. Drink this black-hued wine from 2021.",Domaine Pardon Cuvée Hugo,Saranty Imports,Pardon et Fils 2017 Domaine Pardon Cuvée Hugo  (Fleurie),$20, Beaujolais,92,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Pardon et Fils
61,13.5%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,3/1/2019,"This wine is beautifully balanced, with rich tannins and great concentration. Ripe black fruits dominate the structure, giving it density that is enhanced by the wood aging. The aftertaste is balanced, juicy and ready to drink.",,Wilson Daniels Ltd,Château du Moulin-à-Vent 2015  Moulin-à-Vent,$42, Beaujolais,92,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Château du Moulin-à-Vent
62,13%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,3/1/2019,"This mineral-driven wine from 80-year-old vines shows the granite soils of the vineyard. The resulting structure and density sustain the ripe fruits, fine tannins and acidity. The wine should be aged further, so drink from 2021.",Très Vieille Vigne Les Caves,AP Wine Imports,Domaine Anita 2017 Très Vieille Vigne Les Caves  (Moulin-à-Vent),$28, Beaujolais,92,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine Anita
63,13%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,3/1/2019,"Aged for two years in old barrels, this wine has rich tannins as well as blackberry flavors. With a firm structure still developing, it is still a young wine, packed with fruit and with crisp acidity at the end.",,Loosen Bros. USA,Domaine Fond Moiroux 2015  Moulin-à-Vent,$25, Beaujolais,92,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine Fond Moiroux
64,13%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"Vines that are more than 80 years old are rare even in Beaujolais, which has many longstanding vineyards. This wine shows firm concentration and ripe tannins that are balanced by fresh acidity and black-currant flavors. Age the wine further and drink from 2020.",1935 Vieilles Vignes,Elliott Bay Distributing Co,Jean-Michel Dupré 2017 1935 Vieilles Vignes  (Morgon),$22, Beaujolais,92,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Jean-Michel Dupré
65,14%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"The granite soils of this great vineyard give intense minerality and structure to this wine. Black fruits shine through, built up by bright acidity and structured tannins. This will develop into a rich wine, concentrated while always having a fresh edge.",Côte du Py,Boisset Collection,Mommessin 2017 Côte du Py  (Morgon),$25, Beaujolais,92,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Mommessin
66,12.5%,"Juliénas, Beaujolais, France",750 ml,Red, France,3/1/2019,"Named after the cherry orchard adjoining the vines, this wine is perfumed and full of fruit. Partial aging in old wood barrels gives a smoothness to the texture of the wine that will allow it to age well. Drink from 2020.",Les Cerisiers,Zancanella Importing Co,Pascal Aufranc 2017 Les Cerisiers  (Juliénas),$42, Beaujolais,92,Juliénas,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Pascal Aufranc
67,13.5%,"Côte de Brouilly, Beaujolais, France",750 ml,Red, France,3/1/2019,"Grown in the Le Château single vineyard, this wine is structured and firm, with dense tannins and bold black fruits. It also has juicy acidity and black-currant fruitiness that are showing well against the structure. Drink this wine from 2019.",La Fournaise du Pérou,"Fruit of the Vines, Inc",Robert Perroud 2016 La Fournaise du Pérou  (Côte de Brouilly),$28, Beaujolais,92,Côte de Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2016,Robert Perroud
68,13.5%,"Juliénas, Beaujolais, France",750 ml,Red, France,3/1/2019,"In this full and rich wine, great tannins ride under the black fruits. The wine has structure as well as the fruit of the vintage, suggesting good potential for aging. Drink this well-structured wine from 2020.",Vieilles Vignes,DHI Selections,Château Bonnet 2016 Vieilles Vignes  (Juliénas),$25, Beaujolais,92,Juliénas,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2016,Château Bonnet
69,13%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,3/1/2019,"Eighty-year-old vines trained, in the old Beaujolais tradition, up individual poles, give this wine a rich character, with some firm tannins and a sold texture. Weight and concentration balance the juicy acidity and black fruits. Drink the wine from 2020.",Les Seignaux,Anderson Ganne Wines,Château de Belleverne 2017 Les Seignaux  (Moulin-à-Vent),$20, Beaujolais,92,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Château de Belleverne
70,13%,"Fleurie, Beaujolais, France",750 ml,Red, France,3/1/2019,"This wine's name refers to the ancient granite soil found all over Beaujolais. The wine is all about red berries and firm tannins. Still young, it has a bright feel, full of fruitiness. Give the wine time to fill out. Drink from 2020.",Cuvée les Vieux Granits,Wineberry America LLC,Château du Châtelard 2017 Cuvée les Vieux Granits  (Fleurie),$25, Beaujolais,92,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Château du Châtelard
71,13%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"From one of the specified cru vineyards of Morgon, this firm wine has all the structure of the appellation and also the rich fruit. It is powerful and will develop well as it matures. Don't even touch this wine until 2021.",Henri et Colin Bourisset Les Grands Cras,Vigne Direct,Colin Bourisset 2017 Henri et Colin Bourisset Les Grands Cras  (Morgon),$16, Beaujolais,92,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Colin Bourisset
72,N/A,"Chénas, Beaujolais, France",750 ml,Red, France,3/1/2019,"Powerful and concentrated, this wine is richly endowed. Wines from this cru, one of the smallest in Beaujolais, are naturally firm and tannic, as with this wine, giving aging potential. Drink from 2020.",Cuvée P'tit Co Les Brureaux,AP Wine Imports,Domaine Anita 2017 Cuvée P'tit Co Les Brureaux  (Chénas),$25, Beaujolais,92,Chénas,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine Anita
73,13%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,3/1/2019,"As befits old vines from the Collonge family's top Beaujolais cru, this wine has great weight and impressive concentration. Juicy acidity, rich tannins and blackberry flavors all lead to a complete wine that needs time to mature. Wait until 2020 before drinking.",Vieilles Vignes,"Latitude Wines, Inc",Domaine de Colonat 2017 Vieilles Vignes  (Moulin-à-Vent),$28, Beaujolais,92,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine de Colonat
74,13%,"Fleurie, Beaujolais, France",750 ml,Red, France,3/1/2019,"All the perfumed character and structure to be expected in a wine from this appellation are exhibited in this full, dense wine. Its juicy character is still developing, but it is doing so in partnership with fresh berry flavors. Drink from 2020.",Poncié,Weygandt-Metzler,Domaines Chermette 2017 Poncié  (Fleurie),$26, Beaujolais,92,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaines Chermette
75,12%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"Ripe and powerful, this wine has weight and concentration. Its tannins are an important element at this young stage where the fruit is also right up front. Like all good wines from this appellation, the wine needs to age and fill out with secondary flavors. Drink from 2020.",Le Meilleur des 2 Mondes,Tri-Vin Imports,Baptiste et Laurent 2017 Le Meilleur des 2 Mondes  (Morgon),$22, Beaujolais,92,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Baptiste et Laurent
76,13%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"Old vines are the backbone of this ripe, concentrated wine. They march with the still young tannins to give a powerful wine with density and richness. It is still structured and likely to age well. Drink from 2021.",Domaine de la Garodière,Vigne Direct,Colin Bourisset 2017 Domaine de la Garodière  (Morgon),$15, Beaujolais,92,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Colin Bourisset
77,13%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"This single-vineyard wine comes from an area that produces small berries and great fruit concentration. Rich in both tannins and bold structure, the wine is also packed with generous fruits. It needs to age and will be best from 2020.",Château-Gaillard,AP Wine Imports,Domaine Anita 2017 Château-Gaillard  (Morgon),$25, Beaujolais,92,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine Anita
78,13.5%,"Brouilly, Beaujolais, France",750 ml,Red, France,3/1/2019,"From a parcel of old vines, this wine is particularly rich and concentrated. It is full of tannins as well as black fruits with a rich texture. Firm, with hints of wood and spice, boosted by the firm tannins, this is a wine to age. Drink from 2020.",Baronne,1_No Submitting Co,Domaine de Briante 2015 Baronne  (Brouilly),$92, Beaujolais,92,Brouilly,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2015,Domaine de Briante
79,13.5%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,3/1/2019,"This single-parcel wine, aged for seven months before bottling, is still young. Red fruits and ripe tannins are integrating with the fresher acidity to promise a wine that will have density as well as attractive juiciness. Drink from 2020.",Vieilles Vignes,Wines of France Inc,Domaine des Chers 2017 Vieilles Vignes  (Moulin-à-Vent),$29, Beaujolais,92,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine des Chers
80,13%,"Fleurie, Beaujolais, France",750 ml,Red, France,3/1/2019,"This oak-aged wine is smoothly textured, full of ripe black fruits. Spice as well as the layer of tannins give richness. Black cherries and berries add depth to the wine that is likely to age well. Drink from 2020.",Les Garants,Weygandt-Metzler,Domaines Chermette 2017 Les Garants  (Fleurie),$27, Beaujolais,92,Fleurie,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaines Chermette
81,13%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"Still young although with fruit and tannins that have come into balance, this is a full, partially oak-aged wine. The tannins are still there and this concentrated wine needs to age further. Drink from 2020.",,Old Creek Imports,Flache Sornay 2016  Morgon,$22, Beaujolais,92,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2016,Flache Sornay
82,13%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"From vines close to the 19th-century chateau of Bellevue, this wine comes from one of the top sectors of Morgon. Still young, but properly structured and dense, the wine has considerable potential. Aging in wood has added spice and rich tannins while leaving blackberry fruit right in place. Drink this wine from 2021.",Château de Bellevue Les Charmes,"Cognac One, LLC",Jean Loron 2017 Château de Bellevue Les Charmes  (Morgon),$28, Beaujolais,92,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Jean Loron
83,12.5%,"Moulin-à-Vent, Beaujolais, France",750 ml,Red, France,3/1/2019,"Structured and full of tannins, this wine has a good future. It is not ready yet, but the density of the wine will soften to give great richness, with layers of black fruits, acidity and spice from the old-wood aging. Drink from 2021.",Les Thorins,Zancanella Importing Co,Lucien Lardy 2017 Les Thorins  (Moulin-à-Vent),$50, Beaujolais,92,Moulin-à-Vent,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Lucien Lardy
84,13%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"From a two-acre vineyard, this no-sulfite organic wine has big tannins as well as generous fruits. At this stage, tannins dominate giving a wine with great structure. The fruit will come later as the wine develops. Wait until 2020.",Corcelette,Vintage '59 Imports,Domaine Chasselay 2017 Corcelette  (Morgon),$32, Beaujolais,92,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine Chasselay
85,13%,"Morgon, Beaujolais, France",750 ml,Red, France,3/1/2019,"The schist soil of the vineyard has given this wine intense minerality and great structure. Behind this firm character, black fruits and acidity promise a wine that will be rich while also solid and structured. Drink from 2021.",Les Charmes,Vigneron Imports,Domaine de Bel-Air 2017 Les Charmes  (Morgon),$22, Beaujolais,92,Morgon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Gamay,2017,Domaine de Bel-Air
