,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
50,13%,"Weinviertel, Austria",750 ml,White, Austria,3/1/2019,"The ripe headiness of juicy yellow plums is apparent on the appetizing nose. This is followed by far fresher notes of lemon. The palate then reveals a zesty, yeasty texture of peppery lemon. This is a perfect tease, revealing layer upon layer of flavor, yet there is nothing facile about it. Textbook Grüner with huge but unshowy allure.",Ried Hundspoint,Deutsch Family Wine and Spirits,Gruber Röschitz 2017 Ried Hundspoint Grüner Veltliner (Weinviertel),$18,Weinviertel,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Gruber Röschitz
51,13%,"Kamptal, Austria",750 ml,White, Austria,3/1/2019,"Green Conference pear on the nose sends a promise of freshness and vivid fruit. The concentrated texture is reminiscent of citrus pith, while the softening yeast has a salty, moreish aspect. The finish is totally refreshing and intense, with pear, yeast and salt.",Ried Kittmannsberg,"Skurnik Wines, Inc",Hiedler 2017 Ried Kittmannsberg Grüner Veltliner (Kamptal),$42,Kamptal,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Hiedler
52,13.5%,"Weinviertel, Austria",750 ml,White, Austria,3/1/2019,"The nose tells of ripe Mirabelle plum and gentle creaminess. The palate then switches its attention to yeasty, salty savor and a pithy, moreish, tingling texture. The body is light and pleasantly slender but also utterly moreish with a beautifully long echo.",Ried In der Schaublau Reserve,Circo Vino,Ingrid Groiss 2017 Ried In der Schaublau Reserve Grüner Veltliner (Weinviertel),$35,Weinviertel,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Ingrid Groiss
53,13.5%,"Traisental, Austria",750 ml,White, Austria,3/1/2019,"Ripe Mirabelle plum shimmers gently on the nose. The palate counters this rounded gentleness with concentrated, zesty freshness that sweeps in and reveals a core of salty, savory yeastiness. Understated but effective.",Ried Alte Setzen,"Broadbent Selections, Inc",Markus Huber 2017 Ried Alte Setzen Grüner Veltliner (Traisental),$30,Traisental,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Markus Huber
54,13.5%,"Kremstal, Austria",750 ml,White, Austria,3/1/2019,"Zest, pear, miso, pepper and fennel seed are all hinted at on the nose and appear inside a lovely, zesty frame on the concentrated palate. Yeasty texture amplifies the savoriness of the herb and miso notes, but lemon zest provides a lovely, full-flavored and refreshing finish.",Ried Kremser Sandgrube,Balanced Wine Selections LLC,Türk 2017 Ried Kremser Sandgrube Grüner Veltliner (Kremstal),N/A,Kremstal,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Türk
55,14.5%,"Wachau, Austria",750 ml,White, Austria,3/1/2019,"White pepper, pear, miso and yeast on the nose promise freshness and texture in equal measure. The palate adds a good dose of tingling white pepper spice to the yeasty core. The body presents zesty, pithy concentration and plenty of mouthfeel with a lip-smacking finish.",Ried Frauenweingärten Smaragd,"Frederick Wildman & Sons, Ltd",Fischer 2017 Ried Frauenweingärten Smaragd Grüner Veltliner (Wachau),$27,Wachau,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Fischer
56,14%,"Kremstal, Austria",750 ml,White, Austria,3/1/2019,"Very fresh pear and pear drop on the nose signal fruity freshness on the nose. The lively, slender palate adds zesty citrus and a slightly textured, yeasty core. But freshness, green pear and lemon reign joyfully on this refreshing, vivid wine.",Ried Tabor Reserve,"Frederick Wildman & Sons, Ltd",Forstreiter 2017 Ried Tabor Reserve Grüner Veltliner (Kremstal),$35,Kremstal,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Forstreiter
57,13.5%,"Kamptal, Austria",750 ml,White, Austria,3/1/2019,"A mossy, green freshness precedes ripe notes of Russet pear on the nose. The palate then spreads itself on the tongue in expansive, fresh, savory yeastiness. That mossy herbal note mingles with fresh citrus and packs a wonderfully textured mouthful of flavor. Light and balanced, but with lots of impact.",Ried Schenkenbichl,"Skurnik Wines, Inc",Hiedler 2017 Ried Schenkenbichl Grüner Veltliner (Kamptal),$42,Kamptal,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Hiedler
58,12.5%,"Kamptal, Austria",750 ml,White, Austria,3/1/2019,"The nose is a picture of zesty lemon and salty yeast. It is the savoriness of the yeasty core that takes over on the creamy yeast, zesty palate. This is fluid and compact, with an enticing, savory juiciness of green pear. The finish is lip-smacking and long.",Ried Gaisberg,"Skurnik Wines, Inc",Hirsch 2017 Ried Gaisberg Grüner Veltliner (Kamptal),$45,Kamptal,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Hirsch
59,13.5%,"Traisental, Austria",750 ml,White, Austria,3/1/2019,"Gentle notes of blossom play around notions of Mirabelle plum on the nose. The palate, however, focuses on yeast and salty concentration. There is something of celery, lemon pith and salt that entices all the way to the finish.",Ried Zwirch,"Broadbent Selections, Inc",Markus Huber 2017 Ried Zwirch Grüner Veltliner (Traisental),$45,Traisental,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Markus Huber
60,14%,"Kremstal, Austria",750 ml,White, Austria,3/1/2019,"A nose that combines Russet pear with lime zest promises concentration that promptly follows on the slender but bundled palate. Here, the salty yeastiness that pervades this wine becomes apparent with hints of green pepper. Lovely ripe pear notes counter the savoriness and combine into a very harmonious whole.",Ried Ehrenfels Reserve,Soilair Selection,Proidl 2017 Ried Ehrenfels Reserve Grüner Veltliner (Kremstal),$45,Kremstal,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Proidl
61,13.5%,"Kamptal, Austria",750 ml,White, Austria,3/1/2019,"Earth, yeast and celery salt promise a savory, textured wine, and the palate duly delivers: Yeast and texture have something of rich citrus zest. The palate tingles here and there with a little white pepper, while that celery saltiness echoes in the background.",Ried Gaisberg,Vias Imports,Allram 2017 Ried Gaisberg Grüner Veltliner (Kamptal),$32,Kamptal,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Allram
62,14.5%,"Weinviertel, Austria",750 ml,White, Austria,3/1/2019,"The nose suggests very ripe fruit, full-blown yeastiness and wet earth. The palate adds bright, fresh lemon notes to this earthy, intense mix and presents a very textured, concentrated midpalate. This is a wine that needs hearty food to do its muscular structure justice.",Reserve Golden,Taub Family Selections,R&A Pfaffl 2017 Reserve Golden Grüner Veltliner (Weinviertel),$40,Weinviertel,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,R&A Pfaffl
63,14.5%,"Weinviertel, Austria",750 ml,White, Austria,3/1/2019,"Something floral and summery hovers on the nose of this fresh but rounded Grüner. It is on the palate that it packs a punch with vivid and juicy notes of ripe pear and peach but above all with its yeasty, rich texture. Lemon brightness brings it all in line. The finish is long and salty.",Reserve Hommage,Taub Family Selections,R&A Pfaffl 2017 Reserve Hommage Grüner Veltliner (Weinviertel),$80,Weinviertel,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,R&A Pfaffl
64,14.5%,"Kremstal, Austria",750 ml,White, Austria,3/1/2019,"Pear peel, lemon zest and lemon balm combine into a nose of ripe greenness. The palate is concentrated and has that lovely edge of mandarin zest that enriches the yeasty texture with juicy, vibrant freshness. This is mouthwatering, tense and moreish.",Ried Lindberg,"Fruit of the Vines, Inc",Salomon-Undhof 2017 Ried Lindberg Grüner Veltliner (Kremstal),$55,Kremstal,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Salomon-Undhof
65,13.5%,"Kremstal, Austria",750 ml,White, Austria,3/1/2019,"Beautifully aromatic notes of ripe Russet pear peel beckon on the nose. On the palate, this lovely fruit is joined by zesty pithiness with just an edge of pleasant bitterness that lends real grip amid the flowing, exuberant juiciness. It is the aromatic pear that owns the long finish.",Ried Wachtberg Reserve,Craft + Estate–Winebow,Stadt Krems 2017 Ried Wachtberg Reserve Grüner Veltliner (Kremstal),$45,Kremstal,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Stadt Krems
66,13.5%,"Vienna, Austria",750 ml,White, Austria,3/1/2019,"Floral overtones and hints of ripe Mandarin orange peel lend a summery vibe to this Grüner. Lovely hints of lemon balm lend even more freshness. The palate is full-fruited but has a lovely edge of white pepper and ripe citrus zestiness. A wonderfully concentrated, citrusy mouthful.",Ried Kaasraben,Winemonger,Zahel 2017 Ried Kaasraben Grüner Veltliner (Vienna),$25,Vienna,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Zahel
67,13.5%,"Kremstal, Austria",750 ml,White, Austria,3/1/2019,"Aromatic notes of ripe Comice pear on the nose promise both freshness and fruit. The palate immediately adds an exciting sense of white pepper and lemon pith to provide structure and texture to the lovely, friendly and aromatic pear fruit. Both pear and pepper echo long on the slender, zesty body.",Ried Pellingen Privat,"Skurnik Wines, Inc",Nigl 2017 Ried Pellingen Privat Grüner Veltliner (Kremstal),$68,Kremstal,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Nigl
68,12.5%,"Niederösterreich, Austria",750 ml,White, Austria,3/1/2019,"Freshly cut peel of ripe, juicy Russet pear is enticingly evoked on the nose. The palate is light but has that most pleasant, ever so slightly grippy texture. There is concentration and poise, but everything is subtle, quiet and all the more convincing for it.",Single Vineyard,Schatzi Wines,Sohm & Kracher 2015 Single Vineyard Grüner Veltliner (Niederösterreich),N/A,Niederösterreich,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2015,Sohm & Kracher
69,12%,"Niederösterreich, Austria",750 ml,White, Austria,3/1/2019,"Rounded notes of ripe pear on the nose already have an herbal, peppery edge, but that still does not prepare you for the explosion of concentrated flavor on the palate. Notes of ripe, juicy stone fruit, yeast and arugula overtones all play around a central shaft of bright, refreshing acidity. Lovely now, sure to evolve. Drink now–2025.",Alte Reben,Schatzi Wines,Sohm & Kracher 2016 Alte Reben Grüner Veltliner (Niederösterreich),N/A,Niederösterreich,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2016,Sohm & Kracher
70,13%,"Kamptal, Austria",750 ml,White, Austria,3/1/2019,"A creamy hint of pear and green banana teases on the nose. A certain soft creaminess spreads across the palate and veers distinctly toward the ripe pear notes, buffered by yeasty creaminess. The fruity pear notes seem to become more intense with every sip, always bedded with this soft, springy yeast. Very fluid and elegant.",Ried Käferberg,Savio Soares Selections,Weszeli 2015 Ried Käferberg Grüner Veltliner (Kamptal),$49,Kamptal,93,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2015,Weszeli
71,13.5%,"Niederösterreich, Austria",750 ml,White, Austria,3/1/2019,"A really creamy note of oak and yeast hits the nose first and is then joined by mossy freshness. The palate, likewise, combines a creamy, oak-scented softness with Grüner's inherent savoriness. Lemon freshness brightens. This will benefit from some bottle aging. Drink 2020–2025.",Reserve,Boutique Wine Collection,Stift Klosterneuburg 2017 Reserve Grüner Veltliner (Niederösterreich),N/A,Niederösterreich,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Stift Klosterneuburg
72,13.5%,"Niederösterreich, Austria",750 ml,White, Austria,3/1/2019,"Pear peel, yeast, miso and crushed sage make for an enticing, savory nose. The palate still tingles with freshness and presents ripe pear and aromatic citrus that centers on a firm, textured core of salty yeast and lemony pith. This is concentrated and long.",Edition Chremisa,Multiple U.S. importers,Winzer Krems 2017 Edition Chremisa Grüner Veltliner (Niederösterreich),$20,Niederösterreich,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Winzer Krems
73,13.5%,"Wagram, Austria",750 ml,White, Austria,3/1/2019,"Yeast and crushed sage on the nose promise concentration and savoriness. The palate delivers with zesty brio that moves the yeasty texture center stage. The finish is lemony, long and salty.",Ried Mordthal,"Skurnik Wines, Inc",Ecker 2017 Ried Mordthal Grüner Veltliner (Wagram),$20,Wagram,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Ecker
74,12.5%,"Kamptal, Austria",750 ml,White, Austria,3/1/2019,"Notes of freshly cut Conference pear have hints of crushed sage, fennel seed and lime peel. The palate trumps with a similar array of flavors that unite citrus freshness and herbal, salty savor, all supported by finely textured yeastiness and that green pear note. Elegant and impeccably balanced in its full-flavored lightness.",Langenlois,Kysela Père et Fils,Leindl 2017 Langenlois Grüner Veltliner (Kamptal),$35,Kamptal,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Leindl
75,13.5%,"Burgenland, Austria",750 ml,White, Austria,3/1/2019,"The lively notes of oak on the nose almost have a pine resin headiness. Upon this follows creamy, almost emollient softness. The palate, right now, is still under the spell of the oak but has sufficient concentration to digest it with some more bottle age. Fruit, freshness and structure will all come through. Drink from 2022.",St Georg,Schatzi Wines,Sohm & Kracher 2016 St Georg Grüner Veltliner (Burgenland),N/A,Burgenland,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2016,Sohm & Kracher
76,14.5%,"Wachau, Austria",750 ml,White, Austria,3/1/2019,Russet pear peel and yeast are subtle on the nose. It is on the palate that the concentration becomes apparent: There is zesty lemon backed and countered by salty yeast. The pithy freshness and rich yeast echo till the finish.,Privat Smaragd,"Frederick Wildman & Sons, Ltd",Fischer 2017 Privat Smaragd Grüner Veltliner (Wachau),$30,Wachau,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Fischer
77,13%,"Kamptal, Austria",750 ml,White, Austria,3/1/2019,"Gentle notes of yellow plum promise softness and fruit on the nose. That softness expands further on the gentle, light-footed palate. There it is channeled into citrus freshness and white pepper spice. The body is slender, and the finish is clean and appetizing.",Stein,"Skurnik Wines, Inc",Bernhard Ott 2017 Stein Grüner Veltliner (Kamptal),$65,Kamptal,92,,Anne Krebiehl MW,@AnneInVino,,Not rated yet [Add Your Review],Grüner Veltliner,2017,Bernhard Ott
