,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
57,13.60%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"Chocolaty blackberry aromas are at the center of a deep nose that's also creamy from lactic oak. Juicy acidity bolsters the palate, which is full and balanced. Black plum and blackberry flavors include a smear of chocolate and mild herbal notes, while this Malbec is chewy and chocolaty on the finish. Drink through 2024.",HD Reserva,Vinamericas Selections,Durigutti 2015 HD Reserva Malbec (Mendoza),$35 , Mendoza Province,91,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2015,Durigutti
58,13.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"Woodsy aromas of black fruit and gingerbread create a friendly nose that lacks exactness. This is bulky on the palate, with dense berry flavors that are foresty, minty and oaky. Spice and chocolate mint flavors blend with lightly herbal berry notes on the finish.",Alta Historic Rows,MundoVino–The Winebow Group,Bodega Catena Zapata 2015 Alta Historic Rows Malbec (Mendoza),$60 , Mendoza Province,90,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2015,Bodega Catena Zapata
59,14.80%,"Uco Valley, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"Earth and black fruit aromas are prominent on the nose. The palate is dense in a black fruit flavor, with chocolate and coffee chiming in. This is fully ripe and hefty in feel. Drink through 2022.",Grand Reserve,Vinocopia,Loscano 2015 Grand Reserve Malbec (Uco Valley),$25 , Mendoza Province,90,Uco Valley,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2015,Loscano
60,15%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"Slightly reduced black fruit aromas are baked and come with accents of tobacco and asphalt. A heavily concentrated palate is a touch flat and sticky, but not overly so. Dense blackberry, cassis and burnt toast flavors show toasty oak on a thick finish that some might call syrupy.",Parcel N2W Los Castaños,Moët Hennessy USA,Terrazas de Los Andes 2012 Parcel N2W Los Castaños Malbec (Mendoza),N/A, Mendoza Province,90,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2012,Terrazas de Los Andes
61,14.70%,"Napa Valley, Napa, California, US",750 ml,Red, US,2/1/2019,"Toasty black-cherry jam meets smoky oak in this robust, rich varietal wine, blended with a small amount of Cabernet Sauvignon and Merlot. Abundantly ripe, it finishes soft and round.",,,Stephanie 2014 Malbec (Napa Valley),$55 , California,90, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Malbec,2014,Stephanie
62,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"A full blast of cassis and blackberry aromas conveys ripeness, while a side of murky earth is a barrier to greater excellence. On the palate, this is chewy, tannic and rich. Plum and blackberry flavors are familiar for quality Mendoza Malbec, while this feels a bit rubbery and tannic on the finish. For a marginal vintage like 2015, this deserves praise. Drink through 2023.",Estate Selection,Kysela Père et Fils,Chakana 2015 Estate Selection Malbec (Mendoza),$27 , Mendoza Province,90,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2015,Chakana
63,14.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"Concentrated aromas of dark plum and blackberry are what serious Mendoza Malbecs are made of, and this has them. Although this is wiry on the palate, there's enough depth, pulp and weight to handle punchy acidity. Wild berry and black plum flavors hit the road on a finish that's crisp, fresh and showing slightly scratchy tannins. Drink through 2024.",Gran,Excelsior Wines,Pampas del Sur 2015 Gran Malbec (Mendoza),$20 , Mendoza Province,90,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2015,Pampas del Sur
64,14.90%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,2/1/2019,"Rounded aromas of dark strawberry, black pepper, smoke and vanilla show on the nose of this bottling by the Riboli family. It's smooth and very drinkable on the palate, with flavors of French toast, red plum and dark strawberry jelly.",,,Opaque 2013 Malbec (Paso Robles),$30 , California,90, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Malbec,2013,Opaque
65,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"An opaque black color and grapy, blatantly ripe berry aromas open this chunky Malbec from a difficult vintage. A scratchy palate displays scraping tannins, while this tastes blackened, charred and low on vivid fruit. Peppercorn spice and other dark flavors take this overripe but manageable Malbec home.",Nico,Vine Connections,Luca 2015 Nico Malbec (Mendoza),$125 , Mendoza Province,90,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2015,Luca
66,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"Earthy blackberry aromas are slightly murky and thus lack precision. This Malbec from a sketchy vintage feels chewy and a bit heavy across the palate. Berry and cassis flavors are a touch gummy and stewed, while this feels tannic and tastes of blueberry and green herb on the finish.",Reserva Barrancas VIneyards,Quintessential Wines,Pascual Toso 2015 Reserva Barrancas VIneyards Malbec (Mendoza),$25 , Mendoza Province,89,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2015,Pascual Toso
67,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"Baked berry, root beer, cassis and licorice root aromas set up a firm and solid palate that's in good health. Slightly salty and roasted flavors of cassis, tobacco, root beer and braised beef finish with heady warmth.",Reserve,RLD Imports & Distribution,Wild Iris 2010 Reserve Malbec (Mendoza),$20 , Mendoza Province,89,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2010,Wild Iris
68,14.30%,"Paicines, Central Coast, California, US",750 ml,Red, US,2/1/2019,"Somewhat shy on the nose, this bottling offers berry, dried herb and wet slate aromas. The palate is very dry and tightly woven with chalky tannins that only allow berry, roast beef and charcoal flavors to barely arise. It will likely become more expressive with time.",Family Reserve,,Donati Family Vineyard 2015 Family Reserve Malbec (Paicines),$45 , California,88, Central Coast,Matt Kettmann,@mattkettmann,Paicines,Not rated yet [Add Your Review],Malbec,2015,Donati Family Vineyard
69,14.50%,"Napa Valley, Napa, California, US",750 ml,Red, US,2/1/2019,Spicy clove and black pepper adorn a burly build of subdued black fruit in this reserve-level wine. The finish is soft and moderate.,Reserve,,Rutherford Ranch 2016 Reserve Malbec (Napa Valley),$75 , California,88, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Malbec,2016,Rutherford Ranch
70,15%,"Central Coast, Central Coast, California, US",750 ml,Red, US,2/1/2019,"Sweet and dark aromas of blackberry, dark chocolate, mint and charcoal show on the nose of this bottling. It's quite thick on the palate with strong tannins that cut the extracted black-currant and cigar-box flavors.",Reserve,,Clos La Chance 2014 Reserve Malbec (Central Coast),$36 , California,88, Central Coast,Matt Kettmann,@mattkettmann,Central Coast,Not rated yet [Add Your Review],Malbec,2014,Clos La Chance
71,14.50%,"Napa Valley, Napa, California, US",750 ml,Red, US,2/1/2019,"Reduced and meaty, this is a richly built, robust and earthy wine, with grabby tannins that grip the palate with force.",Hendry Vineyard,,Hendry 2016 Hendry Vineyard Malbec (Napa Valley),$29 , California,88, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Malbec,2016,Hendry
72,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"A heavy, raisiny nose may be ripe, but it's also blocky and flat. That same sense of weight comes across on a palate showing tartaric boost. Prune, cassis and other ripe black-fruit flavors don't show much complexity or character on the finish.",Obra Prima Reserva,Montcalm Wine Importers,Familia Cassone 2014 Obra Prima Reserva Malbec (Mendoza),$30 , Mendoza Province,87,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2014,Familia Cassone
73,14.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"This is a mature throwback Malbec with a rusty color and aromas of balsamic vinegar, raisin and warm earth. The palate is a bit broken down and tannic, while soupy flavors of stewed berry and raisin finish with depth and weight but not much freshness. This is more interesting than exciting at this point.",Carrascal,"Broadbent Selections, Inc",Weinert 2006 Carrascal Malbec (Mendoza),$30 , Mendoza Province,87,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2006,Weinert
74,14.40%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,2/1/2019,"Starting out slightly reduced, aromas of plum, cedar, spice box, tobacco and orange peel are followed by medium-bodied plum flavors. There are some interesting things going on, but they don't all come together.",,,Brook & Bull 2016 Malbec (Columbia Valley (WA)),$36 , Washington,86, Columbia Valley,Sean P. Sullivan,@wawinereport,Columbia Valley (WA),Not rated yet [Add Your Review],Malbec,2016,Brook & Bull
75,15%,"Red Mountain, Columbia Valley, Washington, US",750 ml,Red, US,2/1/2019,"Barrel aromas are out front, with notes of baking spice and vanilla extract followed by cumin, dried parsley and medicine cabinet. Dried black cherry flavors follow with grainy tannins for support.",Quintessence Vineyard,,Henry Earl 2015 Quintessence Vineyard Malbec (Red Mountain),$45 , Washington,86, Columbia Valley,Sean P. Sullivan,@wawinereport,Red Mountain,Not rated yet [Add Your Review],Malbec,2015,Henry Earl
76,14.50%,"Oak Knoll District, Napa, California, US",750 ml,Red, US,2/1/2019,Vanilla oak and cola flavors are given additional richness by way of jammy blueberry fruit and toast. The structure is muddled and fleshy.,After Midnight,,Materra Cunat Family Vineyards 2015 After Midnight Malbec (Oak Knoll District),$48 , California,86, Napa,Virginie Boone,@vboone,Oak Knoll District,Not rated yet [Add Your Review],Malbec,2015,Materra Cunat Family Vineyards
77,14.70%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,Red, US,2/1/2019,"Aged in neutral oak, this is mostly Olsen (82%) fruit with the balance Upland. The aromas pop, with notes of freshly peeled tangerine, citrus, black pepper and plum. Light fruit flavors follow. It's interesting, but the concentration isn't all there. Put it on the dinner table to see it at its best.",Foundation,,Structure 2016 Foundation Malbec (Yakima Valley),$38 , Washington,86, Columbia Valley,Sean P. Sullivan,@wawinereport,Yakima Valley,Not rated yet [Add Your Review],Malbec,2016,Structure
78,14.50%,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,2/1/2019,"The aromas are perfumed, with notes of dried orange peel, violet, plum and raspberry. The raspberry and orange flavors are light, with a chalky feel. It piques the interest, though not fully delivering.",,,Vino La Monarcha 2016 Malbec (Wahluke Slope),$22 , Washington,86, Columbia Valley,Sean P. Sullivan,@wawinereport,Wahluke Slope,Not rated yet [Add Your Review],Malbec,2016,Vino La Monarcha
79,N/A,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"Saucy berry and plum aromas are lightly infused with herb and tomato notes. This feels jammy and easy but low on structure. Generic berry and plum flavors are slightly pasty, while this tastes sort of burnt and fruitless on the finish.",,Go Wine LLC,Malacara 2017 Malbec (Mendoza),$12 , Mendoza Province,85,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2017,Malacara
80,14.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"Gamy blackberry aromas have nothing in hiding. While this is plump and full, it's cutting and tartaric in feel, with roughness a big part of the mouthfeel. Baked black fruit flavors bumble toward a grabby finish without much flow.",Gran Reserva,Elixir Wine Group,Fabre Montmayou 2014 Gran Reserva Malbec (Mendoza),$23 , Mendoza Province,85,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2014,Fabre Montmayou
81,13.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"Beefy berry and iodine aromas never reach much of a high point, while this Malbec feels big, bulky and sort of flabby. Savory spice and generic berry flavors finish with notes of oak and salt.",Estate,Guarachi Wine Partners,Kaiken 2017 Estate Malbec (Mendoza),$12 , Mendoza Province,85,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2017,Kaiken
82,13.80%,"Red Mountain, Columbia Valley, Washington, US",750 ml,Red, US,2/1/2019,"High-toned aromas of dark cherry and black licorice lead to black fruit flavors that are centered around the middle, seeming to be missing on the edges. The variety seems hard to find, and the volatiles a bit amped up.",Scooteney Flats Vineyard,,Liberty Lake 2016 Scooteney Flats Vineyard Malbec (Red Mountain),$40 , Washington,85, Columbia Valley,Sean P. Sullivan,@wawinereport,Red Mountain,Not rated yet [Add Your Review],Malbec,2016,Liberty Lake
83,14.70%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"Not every vintage is a winner, proven by this dark Malbec with closed pruny aromas. A seemingly worked palate feels fat but still blazing with acidity, so go figure. Lactic berry and awkward oak flavors finish short and hollow. Other vintages of this wine have been better.",Mariflor,Elixir Wine Group,Bodega Rolland 2014 Mariflor Malbec (Mendoza),$25 , Mendoza Province,85,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2014,Bodega Rolland
84,14.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,"Foxy berry aromas lack clarity, density and ripeness. A flat and heavy palate deals flavors of soy sauce, baked beans and stewed berry fruits, while this offers little fruit on a finish that tastes slightly weedy.",,Wine 4 All,Gubinelli 2011 Malbec (Mendoza),$20 , Mendoza Province,84,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2011,Gubinelli
85,13.50%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,2/1/2019,Aromas of ripe berry fruit and asphalt lead to a brisk palate with bright acidity. Flavors of grilled meat and red berry fruits end crisp and clean.,,DC Flynt MW Selections,Kirkland Signature 2017 Malbec (Mendoza),$7 , Mendoza Province,84,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Malbec,2017,Kirkland Signature
